GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
88,690.75,1531.1,1946.17,185.1,105.45,-103.07,-1264.36,-10597.37,701.94,6977.47,-2405.25,83.91,173.18,-2321.33,-2148.15
91,661.37,1449.66,1955.91,180.84,104.14,-79.71,-1267.32,-10701.92,712.97,7024.36,-2303.71,79.24,40.28,-2224.47,-2184.19
94,670.73,1482.6,1949.13,185.94,103.44,-94.68,-1301.1,-10732.78,727.7,7057.09,-2305.92,79.24,48.08,-2226.68,-2178.6
97,718.54,1459.76,1966.35,188.36,97.5,-93.25,-1238.91,-10686.93,722.84,6965.32,-2340.4,80.94,99.58,-2259.46,-2159.88
100,673.37,1526.38,1942.01,178.9,102.74,-87.13,-1257.99,-10640.23,723.95,7037.88,-2392.45,82.17,199.87,-2310.28,-2110.41
103,694.28,1512.61,1962.75,186.95,96.32,-88.67,-1285.87,-10720.45,715.51,7073.72,-2377.21,81.93,147.14,-2295.29,-2148.14
106,706.21,1505.27,1949.65,178.61,106.64,-90.24,-1259.56,-10724.76,688.32,7061.57,-2371.56,83.7,121.71,-2287.86,-2166.15
109,699.82,1506.72,1946.91,194.98,104.51,-104.37,-1252.69,-10713.38,715.43,7003.1,-2313.92,81.01,101.03,-2232.91,-2131.88
112,674.57,1447.78,1946.66,184.13,101.83,-82.98,-1290.62,-10668.28,723.84,6992.07,-2336.79,79.96,29.0,-2256.83,-2227.83
115,671.55,1458.98,1976.85,181.46,96.23,-94.97,-1240.96,-10634.73,724.5,6962.98,-2377.85,80.98,101.88,-2296.87,-2194.99
118,637.33,1476.66,1952.89,185.59,97.7,-90.98,-1281.29,-10722.89,729.38,6996.96,-2299.15,79.21,-18.65,-2219.94,-2238.59
121,652.02,1459.67,1950.15,175.45,106.01,-84.71,-1286.87,-10691.08,723.23,7063.29,-2344.99,82.04,67.15,-2262.96,-2195.81
124,668.26,1492.62,1947.36,199.07,99.42,-102.44,-1320.91,-10631.28,721.3,6979.07,-2341.3,80.29,52.48,-2261.01,-2208.53
127,653.22,1494.78,1973.15,186.41,102.04,-96.63,-1258.13,-10589.01,713.77,6950.9,-2374.11,80.43,130.49,-2293.69,-2163.19
130,715.06,1468.94,2014.26,191.83,100.15,-89.16,-1283.13,-10609.66,727.03,6906.33,-2324.91,80.22,141.66,-2244.69,-2103.03
133,698.46,1490.71,1959.91,190.25,97.75,-76.05,-1324.73,-10625.23,703.19,6955.28,-2373.01,80.47,69.54,-2292.54,-2222.99
136,694.5,1488.81,1978.18,187.89,112.04,-100.6,-1254.83,-10634.89,680.49,6986.57,-2400.19,81.12,138.15,-2319.06,-2180.92
139,704.53,1436.73,1960.98,184.12,102.09,-97.11,-1268.57,-10532.29,710.42,7001.84,-2493.11,81.27,202.73,-2411.84,-2209.11
142,658.69,1487.06,1946.36,191.95,102.28,-93.29,-1297.75,-10591.3,723.64,6972.83,-2395.77,82.87,100.49,-2312.9,-2212.41
145,652.14,1499.14,1972.59,187.46,93.67,-83.8,-1306.08,-10619.96,735.76,6984.53,-2385.51,80.22,115.46,-2305.29,-2189.83
148,675.94,1471.45,1972.92,180.21,91.85,-76.14,-1278.37,-10604.57,703.12,6964.67,-2365.36,80.27,101.07,-2285.09,-2184.01
151,659.99,1494.4,1983.46,205.31,102.42,-89.74,-1247.57,-10541.52,721.51,6909.21,-2399.17,81.5,197.47,-2317.67,-2120.19
154,668.74,1502.1,1967.87,184.85,99.26,-77.32,-1266.89,-10511.44,714.18,6932.94,-2436.05,82.84,214.29,-2353.21,-2138.92
157,668.74,1470.7,1972.59,180.32,94.23,-85.3,-1253.1,-10637.91,730.37,6977.18,-2368.9,81.89,117.82,-2287.0,-2169.18
160,661.18,1569.25,1966.16,189.92,100.36,-80.26,-1305.7,-10642.82,689.26,6960.33,-2336.33,79.28,107.71,-2257.05,-2149.34
163,687.66,1438.99,1958.79,181.1,93.18,-81.69,-1272.34,-10648.61,701.32,7026.85,-2364.55,79.91,85.25,-2284.65,-2199.4
166,636.47,1479.27,1970.99,179.89,105.32,-79.32,-1283.33,-10565.27,693.78,6964.81,-2441.07,83.2,102.61,-2357.87,-2255.27
169,666.93,1519.86,1954.83,185.75,97.52,-76.22,-1307.73,-10709.71,717.88,6981.18,-2316.82,80.62,30.29,-2236.21,-2205.91
172,679.27,1424.9,1984.26,171.52,109.18,-86.91,-1297.59,-10697.49,690.24,7023.99,-2342.51,80.26,1.36,-2262.25,-2260.89
175,678.82,1511.31,1941.07,172.44,91.14,-96.16,-1276.18,-10709.02,709.66,7056.38,-2360.2,81.33,79.48,-2278.87,-2199.39
178,630.27,1448.23,1971.5,178.29,110.43,-83.73,-1265.46,-10700.29,705.09,7052.2,-2368.09,82.78,46.52,-2285.32,-2238.8
181,645.31,1473.09,1969.89,174.1,101.24,-85.27,-1270.06,-10605.31,699.33,6983.51,-2410.69,83.27,85.84,-2327.41,-2241.58
184,644.04,1481.87,1986.11,181.21,105.54,-74.44,-1244.5,-10596.01,719.8,6993.93,-2446.98,83.88,197.55,-2363.1,-2165.55
187,709.63,1497.73,1964.66,188.9,102.34,-90.83,-1266.36,-10450.69,697.37,6950.85,-2529.18,84.81,303.6,-2444.38,-2140.78
190,706.86,1491.57,1978.49,184.99,104.75,-81.19,-1264.88,-10578.97,718.19,6933.6,-2418.37,84.87,193.4,-2333.51,-2140.1
193,693.95,1529.34,1955.58,190.12,97.8,-90.96,-1257.81,-10398.38,687.06,6946.4,-2566.39,87.23,353.09,-2479.16,-2126.07
196,679.18,1517.74,1951.08,193.01,102.72,-82.76,-1288.82,-10388.34,704.55,7017.29,-2607.6,84.92,405.65,-2522.69,-2117.04
199,676.58,1476.61,1969.08,186.26,96.45,-87.12,-1262.01,-10589.37,704.42,7029.63,-2452.29,83.82,200.51,-2368.47,-2167.95
202,648.37,1509.26,1975.6,191.74,100.48,-93.23,-1248.73,-10557.95,700.38,7024.6,-2497.92,84.99,250.51,-2412.93,-2162.42
205,653.62,1506.14,1960.19,197.31,102.88,-82.68,-1254.3,-10558.27,715.67,7016.96,-2493.24,85.79,257.53,-2407.45,-2149.92
208,704.39,1441.04,1988.87,182.55,109.56,-86.29,-1237.25,-10572.74,699.51,7064.97,-2501.22,88.7,294.61,-2412.52,-2117.91
211,652.45,1510.68,2018.2,191.11,102.2,-93.89,-1252.49,-10608.34,716.97,6992.92,-2429.29,87.04,229.8,-2342.25,-2112.45
214,652.71,1451.59,1964.64,177.34,97.4,-82.23,-1238.17,-10592.15,737.25,7030.68,-2443.31,86.4,199.06,-2356.91,-2157.85
217,656.03,1492.15,1993.25,177.09,97.31,-82.63,-1245.28,-10527.6,704.59,6970.44,-2456.84,86.19,235.37,-2370.65,-2135.28
220,633.21,1547.16,1964.28,182.16,95.5,-81.54,-1238.08,-10616.99,707.66,6952.49,-2409.93,86.21,145.86,-2323.72,-2177.86
223,664.35,1443.31,1966.44,175.95,106.06,-67.55,-1228.52,-10544.58,723.89,7059.3,-2539.09,88.05,298.65,-2451.04,-2152.39
226,685.54,1522.48,1945.37,186.11,98.24,-79.71,-1240.24,-10604.68,698.62,7018.18,-2435.63,85.72,229.91,-2349.91,-2120.01
229,638.24,1466.83,1971.96,183.68,103.89,-81.49,-1270.26,-10572.79,696.07,7045.87,-2457.23,85.54,182.0,-2371.69,-2189.69
232,669.02,1452.42,1977.92,184.75,96.42,-83.49,-1201.66,-10623.68,723.63,6966.4,-2369.09,86.61,161.72,-2282.48,-2120.76
235,674.43,1508.21,1940.95,185.39,107.28,-78.88,-1247.72,-10577.44,727.19,7023.14,-2445.77,85.01,262.55,-2360.76,-2098.21
238,695.69,1457.29,1968.75,194.21,103.44,-74.81,-1273.49,-10607.04,741.78,7015.63,-2424.91,83.48,221.47,-2341.43,-2119.96
241,641.4,1435.94,1978.33,180.86,111.22,-88.1,-1267.34,-10791.63,706.57,7046.34,-2285.21,84.63,-46.4,-2200.59,-2246.99
244,648.34,1495.72,1949.36,183.92,104.7,-96.04,-1254.83,-10691.84,692.5,7021.3,-2346.63,83.13,53.13,-2263.51,-2210.37
247,690.06,1538.52,1981.66,185.64,115.2,-78.66,-1251.84,-10704.61,697.99,6928.85,-2312.71,83.13,102.83,-2229.58,-2126.75
250,656.47,1450.88,1966.33,186.73,101.56,-63.3,-1261.82,-10709.21,713.53,7084.24,-2381.65,84.25,125.41,-2297.4,-2171.99
253,706.4,1443.17,1936.27,184.6,109.62,-82.45,-1297.42,-10658.07,697.6,6997.26,-2365.2,80.84,37.0,-2284.36,-2247.36
256,657.54,1558.38,1961.87,181.02,90.42,-74.37,-1261.14,-10596.66,724.3,6964.46,-2396.48,81.76,205.83,-2314.72,-2108.89
259,669.78,1471.84,1958.19,175.08,104.59,-78.46,-1271.36,-10571.23,725.4,6941.32,-2393.43,80.32,125.15,-2313.11,-2187.96
262,661.97,1448.18,1963.8,190.36,103.34,-64.99,-1269.18,-10854.37,696.26,7019.92,-2215.83,81.82,-104.71,-2134.02,-2238.72
265,709.94,1493.3,2002.79,179.32,98.68,-88.41,-1250.48,-10753.94,707.82,6985.84,-2301.91,81.77,84.87,-2220.14,-2135.27
268,664.45,1494.51,1960.71,189.79,96.34,-85.39,-1254.8,-10528.82,707.22,6932.46,-2415.87,83.05,176.48,-2332.83,-2156.35
271,677.4,1493.06,1953.02,191.18,109.55,-66.57,-1244.26,-10598.33,713.41,7002.89,-2406.61,88.04,231.36,-2318.57,-2087.21
274,691.64,1468.81,1967.79,190.27,110.61,-84.21,-1239.75,-10676.79,709.96,6969.68,-2326.99,84.81,108.03,-2242.19,-2134.15
277,688.16,1446.62,1998.37,186.83,96.06,-83.48,-1248.16,-10627.12,711.16,6949.44,-2377.89,86.16,117.87,-2291.73,-2173.86
280,696.64,1454.2,1959.03,184.3,107.06,-82.3,-1256.92,-10563.99,694.61,6942.19,-2412.36,83.72,134.82,-2328.64,-2193.81
283,677.2,1479.42,1949.43,181.1,103.61,-90.53,-1236.54,-10495.36,702.9,6955.73,-2482.72,87.61,226.96,-2395.1,-2168.14
286,685.16,1482.07,1964.61,186.73,94.25,-104.4,-1210.36,-10618.9,714.26,6925.22,-2394.78,85.16,118.63,-2309.62,-2190.99
289,668.96,1477.29,1948.49,188.86,98.18,-98.39,-1261.28,-10490.76,704.67,6935.09,-2455.88,85.39,171.12,-2370.5,-2199.38
292,692.34,1474.46,1921.16,174.31,103.72,-79.65,-1212.74,-10509.1,695.06,6917.74,-2460.57,85.5,177.31,-2375.07,-2197.76
295,710.23,1477.52,1966.27,182.26,96.13,-95.33,-1224.83,-10616.92,685.9,6967.28,-2425.79,83.1,148.53,-2342.68,-2194.16
298,645.49,1470.25,1974.78,187.76,98.94,-105.51,-1220.98,-10560.32,719.29,6944.87,-2441.63,85.7,154.56,-2355.93,-2201.36
301,664.9,1519.92,1968.89,177.47,108.93,-85.64,-1228.91,-10419.86,718.93,6850.57,-2492.45,87.75,275.2,-2404.7,-2129.5
304,669.62,1475.27,1992.33,179.14,107.51,-95.69,-1257.61,-10508.74,724.9,6964.33,-2476.64,84.39,251.06,-2392.25,-2141.19
307,682.98,1476.26,1972.43,183.51,102.13,-95.81,-1211.32,-10596.13,727.14,6878.8,-2394.44,86.42,119.99,-2308.02,-2188.03
310,701.18,1502.22,1984.93,192.99,104.92,-91.95,-1248.26,-10486.97,690.33,6950.27,-2455.03,86.19,299.66,-2368.85,-2069.19
313,679.94,1487.03,2000.77,178.32,95.31,-99.91,-1259.86,-10454.79,695.28,6906.59,-2473.36,87.42,228.68,-2385.95,-2157.26
316,698.35,1502.91,1992.49,189.79,120.87,-93.02,-1269.55,-10509.14,697.14,6869.21,-2398.03,85.17,199.05,-2312.85,-2113.8
319,670.7,1480.42,1979.2,183.78,101.64,-98.23,-1259.0,-10439.02,714.01,6930.49,-2500.99,85.36,263.98,-2415.64,-2151.65
322,697.02,1509.95,1996.3,190.8,96.85,-97.23,-1255.67,-10489.17,693.91,6961.87,-2485.06,84.85,304.61,-2400.21,-2095.6
325,676.84,1494.79,1951.33,178.89,95.43,-71.28,-1230.35,-10536.29,693.4,7003.89,-2445.81,86.68,256.65,-2359.13,-2102.47
328,642.52,1465.58,1968.33,174.14,95.28,-93.24,-1238.81,-10518.3,697.12,6926.56,-2438.01,86.56,119.19,-2351.45,-2232.26
331,699.72,1457.21,1967.82,164.48,99.39,-85.06,-1248.91,-10474.07,695.36,6905.85,-2467.12,85.85,181.81,-2381.27,-2199.46
334,682.7,1476.49,2021.03,176.24,108.61,-117.71,-1240.63,-10526.04,691.8,6909.53,-2408.02,86.3,182.03,-2321.73,-2139.69
337,627.17,1504.5,1980.16,193.23,102.88,-89.94,-1240.98,-10620.19,683.09,6898.1,-2353.64,85.14,38.03,-2268.5,-2230.47
340,708.1,1491.98,1960.14,185.65,113.89,-83.62,-1255.18,-10480.33,711.35,6866.72,-2428.05,83.65,218.69,-2344.4,-2125.72
343,678.3,1502.48,1977.06,177.98,103.69,-99.34,-1235.79,-10436.09,689.6,6890.06,-2475.68,86.1,247.95,-2389.58,-2141.62
346,640.8,1440.69,1982.13,179.31,101.31,-94.93,-1254.77,-10476.98,690.78,6956.31,-2479.68,85.07,164.64,-2394.6,-2229.96
349,712.47,1477.65,1965.42,187.11,96.63,-96.59,-1258.55,-10562.74,701.32,6956.92,-2440.55,85.56,179.65,-2354.98,-2175.33
352,688.24,1417.73,1980.61,176.53,94.17,-91.21,-1242.54,-10497.93,705.89,6961.81,-2481.47,87.21,193.31,-2394.26,-2200.95
355,641.61,1524.64,1958.97,183.19,99.9,-90.84,-1251.2,-10463.82,713.37,6881.73,-2483.59,82.43,197.54,-2401.16,-2203.62
358,658.97,1491.33,1982.68,185.73,100.0,-81.35,-1231.46,-10386.46,717.79,6904.09,-2563.84,87.55,341.32,-2476.29,-2134.97
361,665.52,1458.26,1954.24,192.16,90.16,-80.55,-1242.77,-10443.41,704.99,6970.07,-2533.03,88.14,268.65,-2444.9,-2176.24
364,661.37,1535.98,1947.64,184.07,108.33,-99.38,-1257.0,-10437.09,718.77,6920.32,-2494.91,88.02,283.03,-2406.89,-2123.86
367,667.98,1477.47,1959.32,190.88,98.53,-89.89,-1274.37,-10449.54,716.81,6997.63,-2548.26,85.77,294.81,-2462.5,-2167.69
370,639.97,1481.78,1964.01,183.8,108.85,-104.14,-1229.66,-10415.64,711.17,6928.95,-2528.78,86.59,269.08,-2442.19,-2173.11
373,693.91,1507.56,1977.7,188.08,98.12,-83.91,-1257.76,-10554.5,703.92,7041.15,-2488.5,87.08,314.26,-2401.41,-2087.16
376,672.46,1436.9,1985.11,183.2,106.79,-105.6,-1250.93,-10579.39,720.57,6902.85,-2351.16,84.23,71.97,-2266.93,-2194.96
379,702.86,1475.16,1970.55,180.82,97.38,-99.11,-1253.91,-10505.4,698.93,6958.63,-2485.43,86.38,225.9,-2399.05,-2173.15
382,660.5,1448.4,1959.54,183.46,94.0,-86.33,-1230.64,-10619.31,711.44,7014.6,-2406.27,86.9,135.66,-2319.37,-2183.71
385,659.58,1501.37,1965.01,178.08,99.31,-107.27,-1248.87,-10659.43,707.26,6987.57,-2363.55,86.47,82.61,-2277.08,-2194.47
388,668.54,1485.83,1950.62,179.05,101.41,-90.99,-1246.36,-10466.52,706.02,6952.93,-2496.73,87.51,240.52,-2409.22,-2168.69
391,667.97,1469.82,1987.41,173.33,114.43,-96.72,-1238.96,-10442.05,704.4,6912.0,-2493.25,87.97,251.62,-2405.29,-2153.67
394,684.19,1507.36,1972.47,177.8,106.47,-95.67,-1220.63,-10600.75,701.49,6937.56,-2413.25,83.81,170.29,-2329.44,-2159.15
397,677.09,1487.13,1978.32,173.44,100.48,-102.38,-1236.71,-10617.26,702.55,6951.04,-2385.18,84.46,113.69,-2300.72,-2187.03
400,687.39,1500.97,1948.09,189.81,91.94,-116.48,-1262.28,-10494.72,708.87,6912.34,-2459.07,85.55,165.94,-2373.53,-2207.58
403,677.22,1478.13,1936.17,175.71,91.93,-96.25,-1273.12,-10539.2,708.14,6956.88,-2432.35,83.84,115.61,-2348.51,-2232.9
406,710.12,1526.32,1964.44,194.08,94.19,-110.24,-1265.45,-10525.04,697.57,6988.27,-2485.72,84.29,274.27,-2401.43,-2127.16
409,651.41,1436.7,1970.26,179.94,104.67,-102.82,-1249.92,-10458.16,734.98,7033.6,-2554.33,87.25,300.66,-2467.08,-2166.42
412,670.18,1463.21,1969.57,183.1,99.58,-107.52,-1249.19,-10370.34,712.02,6884.11,-2560.55,88.37,254.72,-2472.17,-2217.46
415,673.42,1449.59,1960.51,179.5,93.51,-95.73,-1248.0,-10613.12,699.53,7004.91,-2431.94,84.53,104.12,-2347.42,-2243.3
418,641.42,1566.29,1964.74,189.64,111.46,-100.54,-1231.66,-10502.93,709.18,6888.11,-2441.55,86.44,235.71,-2355.11,-2119.4
421,667.49,1475.25,1943.85,182.47,99.77,-94.69,-1225.25,-10508.64,729.05,6943.36,-2467.87,86.97,212.65,-2380.9,-2168.25
424,680.44,1508.66,1980.03,175.72,110.73,-98.01,-1216.01,-10614.97,705.03,6930.05,-2369.12,84.92,161.68,-2284.2,-2122.53
427,696.57,1569.32,1968.86,192.78,97.37,-113.42,-1255.86,-10440.35,695.15,6901.03,-2485.01,87.76,311.44,-2397.25,-2085.81
430,668.74,1500.7,1962.98,190.26,105.08,-92.7,-1236.32,-10455.21,717.81,6922.77,-2485.73,85.93,284.1,-2399.8,-2115.7
433,688.37,1452.42,1971.65,183.76,98.08,-83.82,-1246.71,-10532.93,711.17,6931.57,-2415.07,85.74,173.57,-2329.33,-2155.76
436,648.44,1491.68,1956.0,167.45,102.63,-91.26,-1233.07,-10572.88,691.69,6912.37,-2389.27,86.31,73.05,-2302.97,-2229.92
439,660.16,1525.88,1993.87,192.36,102.72,-90.78,-1264.74,-10552.19,708.81,6931.23,-2391.22,84.2,207.32,-2307.02,-2099.71
442,681.9,1478.1,1962.89,187.4,103.58,-97.81,-1233.32,-10509.07,707.66,6932.75,-2444.78,81.77,214.07,-2363.01,-2148.95
445,644.43,1501.7,1964.03,184.95,99.04,-95.93,-1297.39,-10542.7,708.18,6941.36,-2400.53,81.48,107.66,-2319.06,-2211.4
448,637.52,1467.95,1978.17,189.02,117.43,-95.63,-1254.32,-10521.73,731.02,6876.06,-2412.4,84.13,125.48,-2328.27,-2202.79
451,701.91,1466.31,1989.2,185.5,97.72,-95.19,-1258.29,-10629.86,694.95,6889.91,-2305.08,81.37,42.17,-2223.71,-2181.54
454,686.68,1525.54,1983.74,177.77,98.37,-103.09,-1277.67,-10493.44,695.78,6957.58,-2474.23,83.08,251.25,-2391.15,-2139.89
457,714.63,1547.21,1982.27,191.53,99.91,-132.49,-1259.42,-10519.04,687.1,6880.69,-2405.49,83.77,192.39,-2321.72,-2129.33
460,651.92,1485.97,1981.13,189.04,104.14,-92.43,-1253.97,-10593.66,711.82,6858.29,-2325.03,82.86,42.23,-2242.16,-2199.93
463,652.35,1469.96,1978.9,180.67,95.05,-107.29,-1245.42,-10673.35,726.78,6954.74,-2315.2,82.71,32.39,-2232.49,-2200.1
466,692.55,1455.32,1970.93,178.94,93.98,-100.81,-1248.0,-10536.69,702.59,6931.43,-2421.49,85.66,140.26,-2335.83,-2195.57
469,660.78,1542.66,1971.81,177.54,116.89,-93.62,-1249.84,-10392.39,674.06,6854.66,-2509.61,84.76,262.53,-2424.85,-2162.32
472,664.58,1434.69,1970.8,179.09,106.64,-92.74,-1255.19,-10545.07,716.09,6923.72,-2402.24,81.92,102.61,-2320.32,-2217.72
475,679.84,1509.17,1999.97,189.41,102.58,-104.1,-1284.53,-10602.94,704.67,6925.72,-2363.57,81.76,119.8,-2281.81,-2162.01
478,668.93,1430.66,1980.31,182.12,98.1,-107.46,-1270.6,-10637.11,710.74,6913.92,-2305.68,81.35,-30.4,-2224.33,-2254.73
481,685.04,1506.56,1983.62,188.26,104.71,-122.43,-1286.58,-10524.6,713.31,6882.32,-2399.95,81.34,130.21,-2318.61,-2188.4
484,658.13,1546.2,1973.07,183.28,111.03,-110.95,-1267.36,-10697.13,703.03,6916.08,-2264.38,80.59,15.37,-2183.79,-2168.42
487,662.35,1499.77,1989.63,186.98,88.98,-104.75,-1282.52,-10716.44,721.93,6945.09,-2273.18,82.08,-8.98,-2191.1,-2200.08
490,669.76,1504.98,1960.35,187.8,94.98,-96.89,-1253.31,-10546.01,720.36,6860.49,-2383.09,81.18,102.52,-2301.91,-2199.39
493,698.76,1520.65,1983.82,190.77,102.22,-102.37,-1259.3,-10394.99,680.03,6868.54,-2509.68,84.65,288.12,-2425.03,-2136.9
496,683.31,1505.65,1961.27,190.54,94.18,-95.69,-1256.15,-10527.21,729.21,6878.72,-2400.74,81.44,163.83,-2319.3,-2155.47
499,671.76,1495.96,1975.32,178.72,92.7,-104.79,-1253.43,-10455.44,705.06,6923.98,-2494.36,83.55,229.83,-2410.81,-2180.97
502,684.44,1516.41,1970.22,177.55,98.97,-85.97,-1264.4,-10471.81,708.5,6888.92,-2474.68,83.9,222.83,-2390.77,-2167.94
505,693.03,1464.69,1975.33,190.49,93.79,-104.11,-1244.33,-10489.75,703.92,6945.82,-2472.52,82.42,228.88,-2390.11,-2161.22
508,636.92,1525.68,1971.71,190.68,103.21,-113.07,-1235.31,-10579.92,686.49,6936.46,-2424.74,82.8,122.86,-2341.94,-2219.08
511,650.45,1448.03,1956.15,186.85,105.64,-98.97,-1265.1,-10573.02,729.86,7057.25,-2456.43,82.01,197.14,-2374.42,-2177.29
514,646.94,1551.65,1979.26,181.64,86.0,-104.21,-1254.73,-10495.26,723.56,6904.66,-2466.03,83.47,219.48,-2382.56,-2163.08
517,634.79,1504.41,1961.93,188.47,94.53,-86.47,-1254.92,-10505.42,707.69,6951.23,-2464.62,84.32,196.24,-2380.31,-2184.07
520,689.02,1524.51,1955.3,182.95,93.76,-94.87,-1269.11,-10373.31,700.41,6940.05,-2576.39,85.14,348.71,-2491.25,-2142.55
523,667.57,1469.63,1997.56,186.34,92.64,-96.35,-1256.75,-10358.33,712.76,6910.91,-2588.27,84.23,325.99,-2504.04,-2178.04
526,667.6,1454.86,1972.86,177.78,111.32,-106.02,-1285.82,-10482.89,708.56,6931.47,-2487.9,81.75,149.72,-2406.15,-2256.43
529,662.05,1405.5,1982.2,183.7,99.96,-105.38,-1267.64,-10588.74,702.58,7003.01,-2432.13,84.19,77.23,-2347.94,-2270.71
532,702.25,1458.62,1981.13,181.26,91.32,-97.27,-1259.65,-10489.32,701.16,6907.1,-2466.48,80.71,176.6,-2385.78,-2209.18
535,650.26,1526.25,1967.77,179.33,102.15,-91.94,-1258.68,-10425.4,700.72,6862.28,-2476.32,85.43,212.74,-2390.89,-2178.15
538,735.37,1452.83,1941.19,183.99,98.0,-90.81,-1254.72,-10377.95,670.93,6877.84,-2541.13,84.77,236.68,-2456.36,-2219.68
541,701.19,1511.54,1983.96,182.12,105.12,-107.68,-1245.26,-10406.21,700.96,6827.91,-2492.49,85.05,253.65,-2407.44,-2153.79
544,658.82,1479.81,1977.17,196.79,90.54,-87.7,-1263.88,-10470.36,725.88,6945.56,-2497.44,83.18,252.63,-2414.26,-2161.62
547,698.63,1474.01,1977.81,191.96,105.23,-103.52,-1279.03,-10496.92,721.96,6958.81,-2491.36,81.63,248.92,-2409.73,-2160.81
550,650.91,1526.67,1969.22,183.12,100.9,-116.47,-1249.42,-10323.29,701.71,6934.57,-2622.18,84.55,377.92,-2537.63,-2159.71
553,674.94,1544.82,1950.99,195.45,102.77,-82.99,-1224.69,-10462.52,685.03,6981.42,-2561.72,86.03,365.22,-2475.69,-2110.47
556,689.69,1500.85,1969.49,190.88,90.6,-102.74,-1258.25,-10476.26,709.78,6926.02,-2498.93,84.41,240.06,-2414.51,-2174.46
559,681.7,1493.5,1935.85,189.52,116.46,-99.52,-1255.39,-10393.63,706.24,6894.12,-2541.6,85.64,268.84,-2455.96,-2187.12
562,676.04,1493.3,1978.67,189.52,97.96,-114.58,-1255.21,-10434.49,699.92,6939.32,-2538.64,85.06,270.44,-2453.58,-2183.14
565,689.61,1517.43,1973.33,189.71,104.65,-105.08,-1258.35,-10431.03,712.88,6972.68,-2554.26,86.63,365.83,-2467.63,-2101.81
568,638.25,1494.66,1955.13,187.03,93.05,-104.18,-1213.05,-10428.2,718.69,7026.53,-2620.15,88.38,367.91,-2531.77,-2163.86
571,680.06,1513.38,1972.88,192.82,111.14,-99.8,-1273.7,-10347.0,726.15,6939.41,-2613.01,84.24,415.36,-2528.77,-2113.41
574,645.8,1481.85,1988.59,186.49,106.66,-121.68,-1263.09,-10548.82,702.04,7004.15,-2479.73,82.74,181.99,-2396.99,-2215.0
577,657.05,1496.51,1960.71,181.83,103.8,-84.28,-1245.82,-10546.35,724.04,7007.88,-2465.85,84.11,255.38,-2381.74,-2126.36
580,663.97,1526.24,1968.71,185.56,98.16,-77.56,-1209.98,-10509.96,711.42,6915.33,-2466.87,85.8,271.88,-2381.07,-2109.19
583,651.21,1467.58,1997.85,171.74,97.38,-91.41,-1277.78,-10456.8,710.68,6934.39,-2488.15,82.08,204.85,-2406.07,-2201.22
586,714.5,1514.46,1970.01,183.05,86.85,-115.13,-1275.37,-10510.07,697.33,6930.06,-2454.26,83.34,195.68,-2370.93,-2175.24
589,715.02,1476.61,1977.14,186.75,94.79,-107.34,-1247.05,-10464.37,719.19,6908.68,-2449.35,84.52,259.43,-2364.84,-2105.41
