GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
547,652.86,1538.64,2062.37,189.1,107.19,-95.05,-1297.05,-11364.29,720.94,7805.73,-2196.32,82.77,320.43,-2113.56,-1793.13
550,686.67,1470.92,1993.51,182.87,100.31,-105.02,-1280.96,-11446.37,726.12,7875.36,-2165.78,83.61,203.4,-2082.17,-1878.77
553,677.05,1486.09,2000.67,183.51,97.07,-83.54,-1289.33,-11348.54,724.07,7823.33,-2232.32,84.22,270.38,-2148.09,-1877.71
556,664.48,1524.7,2015.03,186.22,95.59,-92.79,-1327.91,-11265.97,707.76,7809.05,-2276.58,83.73,316.17,-2192.85,-1876.68
559,699.8,1487.2,2005.81,190.23,103.97,-102.31,-1315.67,-11396.87,725.96,7797.36,-2178.32,83.72,195.48,-2094.6,-1899.12
562,675.41,1482.86,2040.88,178.67,96.66,-118.99,-1306.72,-11219.09,736.61,7799.58,-2309.79,86.33,365.86,-2223.46,-1857.6
565,684.82,1492.18,2041.12,185.69,96.82,-106.94,-1300.51,-11324.54,725.72,7837.33,-2233.83,82.48,331.7,-2151.35,-1819.64
568,686.09,1509.57,2060.69,183.76,86.8,-95.42,-1327.82,-11374.64,699.62,7817.68,-2215.98,83.93,246.33,-2132.05,-1885.72
571,658.58,1501.18,2036.4,196.81,98.93,-114.44,-1299.16,-11406.9,719.68,7874.15,-2212.58,85.22,265.23,-2127.36,-1862.13
574,723.54,1448.25,2055.56,176.01,87.02,-102.38,-1297.96,-11388.94,754.93,7869.35,-2235.83,83.78,325.4,-2152.05,-1826.65
577,706.62,1548.68,2019.12,190.19,103.5,-94.37,-1301.24,-11351.19,727.92,7761.7,-2195.44,84.18,310.92,-2111.26,-1800.34
580,680.11,1516.38,2023.4,188.09,101.04,-99.43,-1309.92,-11276.2,703.04,7850.23,-2303.15,85.96,376.74,-2217.19,-1840.45
583,707.72,1527.8,2019.91,169.22,100.21,-104.79,-1310.14,-11424.69,708.14,7809.08,-2156.89,81.37,202.47,-2075.52,-1873.05
586,691.5,1458.58,2010.95,186.21,107.54,-101.24,-1272.3,-11507.32,725.78,7808.35,-2074.04,84.51,108.05,-1989.53,-1881.48
589,707.11,1584.77,2013.5,193.9,106.03,-101.49,-1320.57,-11452.52,736.18,7802.77,-2133.78,82.29,269.69,-2051.49,-1781.8
592,698.6,1521.06,2016.36,183.81,105.18,-97.9,-1325.38,-11562.13,739.78,7828.19,-2022.11,82.45,107.57,-1939.66,-1832.09
595,680.71,1503.24,2051.27,188.58,113.23,-95.76,-1274.69,-11608.16,740.36,7786.29,-2013.52,84.32,85.09,-1929.2,-1844.12
598,722.43,1497.12,2016.06,198.78,110.94,-115.19,-1309.36,-11538.03,741.07,7770.5,-2035.34,83.13,94.32,-1952.21,-1857.89
601,662.01,1469.27,2040.66,193.88,88.13,-100.28,-1316.77,-11661.13,710.53,7904.05,-1972.08,81.46,-9.65,-1890.63,-1900.28
604,676.26,1511.52,2081.07,187.47,117.41,-105.54,-1297.65,-11515.76,734.37,7791.81,-2063.9,82.48,180.96,-1981.42,-1800.46
607,687.03,1535.88,2049.59,189.93,106.37,-107.15,-1284.44,-11503.99,724.45,7811.67,-2085.21,82.58,209.34,-2002.63,-1793.3
610,697.42,1492.71,2042.62,184.62,99.61,-109.61,-1320.08,-11389.17,730.49,7759.63,-2124.09,81.71,188.25,-2042.38,-1854.13
613,685.0,1505.24,2063.59,187.49,107.85,-99.35,-1320.23,-11472.28,747.0,7747.22,-2075.51,83.07,151.53,-1992.43,-1840.9
616,656.37,1507.89,2060.03,180.2,101.66,-95.13,-1323.95,-11345.56,737.38,7739.0,-2131.32,82.77,217.9,-2048.56,-1830.66
619,674.95,1501.0,2014.72,186.29,104.2,-92.79,-1298.92,-11554.39,713.26,7814.62,-2053.61,84.24,62.93,-1969.36,-1906.43
622,713.51,1478.94,2053.4,189.57,111.86,-96.86,-1304.31,-11460.96,694.43,7735.84,-2043.39,82.45,115.43,-1960.94,-1845.51
625,697.46,1506.7,2066.59,185.54,98.61,-130.3,-1310.18,-11528.0,717.88,7772.72,-2030.75,82.55,77.01,-1948.19,-1871.18
628,691.22,1481.95,2054.83,185.96,96.69,-106.78,-1337.94,-11526.38,730.13,7851.39,-2069.7,81.44,121.07,-1988.27,-1867.2
631,707.38,1509.44,2029.94,191.61,96.85,-101.42,-1322.66,-11559.99,722.96,7790.09,-2006.97,82.0,64.21,-1924.98,-1860.77
634,683.29,1516.48,2031.43,180.1,97.72,-105.06,-1318.79,-11300.71,712.69,7670.54,-2125.15,83.97,167.68,-2041.19,-1873.5
637,691.18,1497.43,2036.45,193.46,111.33,-103.18,-1300.69,-11467.78,715.31,7748.7,-2070.66,82.77,122.19,-1987.9,-1865.7
640,682.77,1484.55,2048.29,188.03,98.82,-99.23,-1322.39,-11457.62,716.13,7725.46,-2058.37,81.68,64.82,-1976.7,-1911.88
643,660.79,1550.04,2031.94,191.7,111.59,-115.22,-1303.18,-11495.98,720.93,7735.8,-2035.87,81.5,88.41,-1954.37,-1865.96
646,707.85,1462.71,2035.47,193.18,103.82,-92.33,-1323.97,-11423.8,710.18,7770.86,-2089.51,83.8,143.96,-2005.71,-1861.75
649,661.53,1579.38,2036.9,182.22,105.29,-96.94,-1275.7,-11434.96,726.86,7699.07,-2080.25,81.87,183.64,-1998.38,-1814.74
652,672.7,1483.99,2046.41,186.01,104.7,-104.8,-1238.98,-11417.05,750.59,7766.28,-2150.38,84.36,249.86,-2066.02,-1816.16
655,654.14,1461.04,2027.49,185.68,93.76,-98.88,-1301.48,-11474.61,728.68,7837.18,-2122.25,83.46,112.98,-2038.79,-1925.81
658,678.8,1514.0,2030.35,188.38,97.16,-98.98,-1286.86,-11511.35,745.99,7782.55,-2080.94,82.59,140.03,-1998.35,-1858.32
661,694.93,1528.04,2008.94,182.28,101.76,-100.84,-1305.45,-11521.31,751.39,7795.38,-2059.16,81.36,135.12,-1977.8,-1842.68
664,667.12,1528.75,2011.55,181.09,104.23,-82.41,-1311.09,-11466.68,739.28,7823.24,-2136.22,82.68,195.08,-2053.54,-1858.46
667,676.52,1519.99,2039.93,189.15,102.1,-115.59,-1289.91,-11553.92,739.62,7805.99,-2019.56,83.3,113.88,-1936.27,-1822.38
670,688.39,1536.25,2028.38,193.62,90.12,-87.61,-1306.63,-11340.81,728.04,7702.33,-2128.46,83.18,232.09,-2045.28,-1813.19
673,692.54,1503.96,2033.1,167.7,106.21,-92.06,-1281.05,-11476.62,732.11,7768.43,-2063.31,80.32,154.33,-1982.99,-1828.66
676,719.4,1480.69,2047.7,185.64,101.44,-88.94,-1293.68,-11333.42,727.16,7698.57,-2154.86,82.58,244.57,-2072.27,-1827.71
679,702.65,1520.22,2011.76,187.2,99.28,-94.82,-1280.56,-11521.75,743.19,7716.79,-2005.85,83.27,83.95,-1922.57,-1838.62
682,684.54,1504.08,2039.33,187.93,105.76,-98.35,-1283.42,-11582.71,727.0,7786.73,-1988.92,83.61,70.92,-1905.31,-1834.39
685,669.86,1483.16,2047.66,176.83,103.13,-97.99,-1298.81,-11388.35,738.24,7723.31,-2109.51,83.18,157.04,-2026.33,-1869.29
688,704.83,1500.47,2035.13,175.54,96.4,-95.95,-1303.22,-11350.3,729.5,7721.22,-2154.15,84.86,213.61,-2069.29,-1855.68
691,722.7,1526.87,2047.53,188.27,106.02,-112.88,-1309.29,-11408.03,728.21,7757.86,-2157.41,82.76,247.27,-2074.65,-1827.38
694,671.56,1522.27,2041.1,192.2,109.66,-108.48,-1299.88,-11431.12,739.88,7773.16,-2121.53,81.16,210.33,-2040.37,-1830.04
697,688.08,1516.73,2020.01,202.07,96.25,-97.22,-1321.47,-11325.18,749.46,7706.66,-2140.93,82.65,235.39,-2058.27,-1822.88
700,700.07,1499.29,2033.72,180.52,99.81,-107.94,-1302.61,-11388.65,742.01,7753.57,-2113.48,81.08,209.78,-2032.4,-1822.62
703,672.62,1487.65,2036.12,197.18,106.56,-99.64,-1315.92,-11393.33,732.24,7747.61,-2108.19,83.53,171.08,-2024.66,-1853.57
706,650.41,1485.63,2049.01,174.74,97.75,-121.52,-1287.45,-11529.71,734.08,7789.48,-2033.09,82.02,42.41,-1951.07,-1908.66
709,710.22,1521.14,2014.91,186.06,112.15,-124.46,-1313.96,-11433.46,731.21,7840.7,-2122.72,82.8,244.51,-2039.92,-1795.41
712,669.57,1476.43,2034.25,184.16,99.91,-105.69,-1322.83,-11447.83,725.64,7822.44,-2135.59,80.68,136.06,-2054.91,-1918.85
715,700.53,1509.37,2061.92,187.98,109.7,-115.74,-1313.1,-11462.94,720.41,7761.7,-2080.69,81.58,159.84,-1999.1,-1839.27
718,650.43,1538.95,2049.93,180.51,102.17,-104.8,-1311.9,-11520.02,723.99,7803.76,-2048.62,80.55,113.03,-1968.06,-1855.04
721,699.8,1485.07,2060.08,179.92,109.95,-88.65,-1322.46,-11520.38,717.45,7846.39,-2084.33,80.91,167.17,-2003.42,-1836.25
724,665.5,1489.22,2039.63,185.6,109.23,-93.12,-1308.38,-11386.57,722.45,7802.93,-2160.68,82.15,226.49,-2078.53,-1852.04
727,658.36,1531.77,2026.14,180.49,93.52,-110.25,-1355.04,-11394.62,725.61,7828.81,-2167.1,82.88,184.79,-2084.22,-1899.44
730,698.24,1535.04,2044.72,188.43,108.44,-102.36,-1316.98,-11337.22,702.86,7796.9,-2181.94,83.07,318.07,-2098.86,-1780.8
733,680.73,1523.86,2026.54,192.24,102.86,-99.99,-1315.52,-11488.55,713.41,7754.22,-2034.14,81.28,89.8,-1952.87,-1863.07
736,659.95,1473.58,2031.06,172.28,102.81,-94.29,-1303.86,-11516.28,733.98,7797.21,-2041.46,83.01,56.42,-1958.45,-1902.03
739,691.82,1495.21,2046.89,184.34,94.51,-103.41,-1266.85,-11494.16,717.57,7768.06,-2099.82,84.2,133.96,-2015.62,-1881.66
742,694.94,1502.94,2019.86,180.2,108.93,-97.44,-1309.29,-11449.16,696.03,7797.67,-2092.54,83.02,144.68,-2009.51,-1864.83
745,680.15,1489.05,2032.75,182.33,103.66,-109.42,-1289.58,-11549.64,717.89,7829.72,-2048.25,82.36,86.91,-1965.9,-1878.99
748,707.66,1505.71,2051.71,187.79,98.22,-109.23,-1281.41,-11491.96,730.22,7829.88,-2107.27,84.28,228.6,-2022.99,-1794.39
751,674.89,1503.58,2065.47,181.83,107.48,-106.97,-1277.3,-11424.72,725.57,7702.82,-2077.29,83.97,152.65,-1993.32,-1840.67
754,687.39,1585.22,2029.66,196.51,87.09,-103.54,-1312.19,-11381.89,737.96,7710.18,-2127.68,82.63,236.37,-2045.06,-1808.68
757,670.43,1563.14,2029.1,184.38,105.83,-111.37,-1316.23,-11469.48,734.15,7736.09,-2090.05,82.25,126.04,-2007.8,-1881.76
760,689.16,1573.61,2025.25,184.99,105.37,-101.06,-1304.91,-11391.07,703.15,7773.7,-2164.9,84.39,258.18,-2080.52,-1822.33
763,728.6,1500.65,2039.54,190.2,93.17,-92.45,-1295.41,-11387.64,716.57,7831.24,-2205.55,83.29,324.48,-2122.26,-1797.79
766,649.89,1462.77,2026.56,179.58,106.04,-94.94,-1289.65,-11511.7,730.75,7848.09,-2085.82,82.35,107.39,-2003.48,-1896.08
769,688.05,1534.41,2057.21,195.04,92.73,-100.62,-1285.68,-11483.25,714.31,7839.64,-2135.44,84.11,251.85,-2051.33,-1799.48
772,666.68,1542.69,2051.31,183.64,103.86,-96.01,-1318.08,-11448.34,707.62,7847.42,-2174.11,83.07,240.81,-2091.03,-1850.23
775,708.44,1525.04,2061.42,179.55,105.02,-99.39,-1308.59,-11566.78,734.14,7843.67,-2022.72,81.57,182.53,-1941.14,-1758.62
778,697.1,1521.82,2003.86,188.99,105.13,-102.76,-1318.47,-11477.55,706.09,7758.1,-2049.23,81.41,82.32,-1967.81,-1885.49
781,649.5,1480.51,2037.13,195.04,102.37,-98.31,-1317.67,-11562.22,736.39,7915.76,-2072.95,81.57,138.5,-1991.38,-1852.88
784,674.42,1549.74,2046.07,197.73,108.84,-100.08,-1306.39,-11532.66,722.6,7794.67,-2045.22,81.61,154.93,-1963.62,-1808.68
787,703.52,1476.25,2061.14,176.5,98.3,-95.2,-1276.28,-11492.96,724.41,7792.92,-2073.18,83.47,168.6,-1989.71,-1821.11
790,727.65,1500.84,2033.75,186.57,106.48,-87.61,-1290.76,-11444.72,725.96,7802.46,-2103.92,82.94,260.63,-2020.98,-1760.36
793,683.22,1491.29,2030.97,177.39,94.24,-102.19,-1311.28,-11555.25,738.38,7807.47,-2037.85,83.25,54.25,-1954.6,-1900.35
796,725.49,1488.42,2009.53,183.24,102.97,-93.78,-1317.73,-11470.12,740.53,7878.31,-2136.58,80.99,246.87,-2055.59,-1808.71
799,706.8,1527.94,2037.76,182.09,104.88,-108.67,-1337.57,-11463.64,739.61,7872.32,-2148.4,81.34,261.52,-2067.06,-1805.54
802,658.17,1519.27,2021.64,190.76,105.51,-101.34,-1308.3,-11534.33,748.3,7852.61,-2107.64,82.18,152.27,-2025.46,-1873.19
805,676.97,1473.68,2008.16,184.51,84.26,-103.07,-1317.55,-11580.26,735.71,7952.82,-2123.7,81.77,115.23,-2041.93,-1926.7
808,717.73,1475.58,2032.17,170.61,103.75,-109.16,-1317.41,-11529.41,720.63,7879.68,-2114.93,83.01,144.19,-2031.92,-1887.74
811,647.92,1485.62,2036.58,185.39,98.96,-105.73,-1324.01,-11655.38,732.69,7968.88,-2068.26,82.12,70.92,-1986.14,-1915.22
814,653.64,1447.67,2050.25,187.39,95.0,-81.05,-1307.68,-11576.38,748.56,7896.85,-2074.67,83.44,114.25,-1991.23,-1876.98
817,676.19,1518.0,2041.31,180.11,105.14,-98.43,-1306.67,-11535.95,735.34,7846.7,-2070.37,85.53,161.73,-1984.83,-1823.1
820,678.28,1471.14,2022.05,193.78,106.73,-100.68,-1312.7,-11598.41,728.33,7895.97,-2040.37,82.04,84.48,-1958.32,-1873.84
823,667.86,1521.32,2001.82,177.95,102.15,-95.35,-1294.93,-11421.9,722.8,7807.6,-2161.19,82.81,189.31,-2078.38,-1889.07
826,670.67,1494.99,2011.68,190.2,104.58,-107.54,-1282.61,-11545.63,709.61,7904.64,-2084.28,83.07,150.6,-2001.21,-1850.61
829,684.57,1472.82,2011.85,179.03,113.54,-91.55,-1284.98,-11558.26,742.33,7867.2,-2086.41,83.02,136.54,-2003.38,-1866.84
832,706.62,1501.77,2022.21,195.93,101.31,-107.22,-1314.0,-11465.89,708.91,7810.66,-2091.62,83.7,160.32,-2007.92,-1847.6
835,722.64,1472.94,2009.23,193.24,104.33,-99.77,-1334.03,-11626.64,737.15,7895.26,-2013.88,81.44,74.35,-1932.44,-1858.09
838,676.57,1524.65,2038.84,195.02,98.63,-109.3,-1316.78,-11605.63,734.07,7912.92,-2047.03,82.29,148.97,-1964.74,-1815.78
841,673.71,1527.37,2055.3,182.52,95.34,-106.86,-1299.33,-11645.48,721.45,7946.86,-2065.47,83.21,150.87,-1982.26,-1831.38
844,704.41,1407.79,2056.89,177.86,103.28,-100.4,-1301.61,-11601.22,727.01,7853.35,-2018.71,81.42,27.36,-1937.3,-1909.93
847,678.46,1454.28,2020.53,177.11,107.01,-99.9,-1319.95,-11515.66,727.81,7859.42,-2097.72,82.58,89.1,-2015.14,-1926.04
850,659.3,1461.82,2052.48,177.34,104.19,-93.12,-1307.31,-11579.54,744.36,7859.78,-2059.84,82.05,79.3,-1977.79,-1898.5
853,684.49,1495.28,2050.69,186.28,103.75,-97.7,-1319.21,-11534.68,738.75,7769.82,-2039.81,82.52,77.48,-1957.29,-1879.81
856,655.67,1491.11,2029.6,185.09,95.28,-92.65,-1302.39,-11554.12,743.11,7863.14,-2028.17,81.92,113.84,-1946.26,-1832.42
859,670.68,1504.57,2055.52,191.1,105.46,-95.9,-1343.02,-11641.31,728.54,7888.35,-2002.0,80.82,64.02,-1921.17,-1857.16
862,718.23,1485.98,2042.34,186.03,118.39,-118.5,-1296.83,-11596.46,736.32,7895.0,-2052.25,81.57,170.48,-1970.68,-1800.2
865,677.0,1499.16,2018.92,185.61,92.12,-86.58,-1312.37,-11622.78,724.79,7849.78,-2000.33,80.55,25.66,-1919.78,-1894.12
868,676.92,1547.86,2069.28,180.53,113.54,-110.56,-1319.35,-11624.16,720.46,7888.89,-1996.27,81.7,143.43,-1914.57,-1771.15
871,664.58,1491.78,2039.47,184.13,100.51,-102.13,-1324.72,-11515.77,720.84,7831.68,-2077.02,81.08,90.37,-1995.94,-1905.57
874,680.55,1481.81,2042.09,190.91,112.6,-99.62,-1288.18,-11570.83,737.55,7814.65,-2035.08,82.82,101.54,-1952.26,-1850.72
877,716.61,1480.75,2039.6,179.07,106.3,-114.34,-1296.4,-11533.75,727.68,7863.28,-2087.11,80.67,168.81,-2006.44,-1837.63
880,679.63,1504.48,2027.73,187.6,109.57,-107.94,-1308.53,-11629.94,725.67,7853.88,-1992.27,80.58,42.13,-1911.7,-1869.56
883,664.89,1492.76,2034.6,177.25,92.67,-102.56,-1299.42,-11632.5,753.9,7875.84,-1984.34,81.75,57.44,-1902.59,-1845.15
886,678.85,1454.48,2050.22,185.4,98.13,-95.05,-1332.31,-11618.04,743.96,7856.8,-1996.67,81.08,22.45,-1915.59,-1893.14
889,677.96,1481.22,2013.94,190.45,101.7,-81.3,-1320.23,-11570.22,730.69,7873.91,-2050.04,83.32,98.12,-1966.73,-1868.61
892,654.32,1479.0,2036.91,189.27,103.31,-95.28,-1297.31,-11538.06,754.09,7855.47,-2081.05,83.99,141.72,-1997.07,-1855.35
895,662.36,1515.74,2033.38,180.57,110.3,-94.21,-1293.04,-11405.94,735.7,7814.24,-2168.78,85.18,259.09,-2083.61,-1824.52
898,686.08,1516.64,2062.57,190.12,112.0,-86.66,-1329.58,-11470.29,725.18,7894.04,-2159.94,82.87,300.11,-2077.07,-1776.96
901,648.93,1501.42,2054.86,182.43,98.8,-102.39,-1315.2,-11626.16,736.89,7888.5,-2034.2,80.46,68.08,-1953.75,-1885.67
904,693.23,1542.59,2037.48,190.27,90.94,-103.05,-1301.76,-11574.27,730.26,7865.43,-2058.03,81.52,171.12,-1976.52,-1805.39
907,675.97,1564.19,2008.73,196.94,93.65,-91.99,-1322.89,-11449.67,719.68,7780.5,-2098.63,83.2,175.11,-2015.43,-1840.32
910,634.82,1491.42,2047.78,182.99,106.36,-97.81,-1301.6,-11596.47,745.05,7893.18,-2079.57,83.59,105.72,-1995.98,-1890.25
913,673.91,1495.21,2047.8,184.37,98.93,-104.93,-1310.02,-11503.68,732.93,7836.8,-2103.79,82.17,151.3,-2021.62,-1870.32
916,683.68,1526.04,2059.36,187.97,108.31,-92.02,-1320.29,-11418.96,722.02,7812.53,-2150.87,83.14,268.65,-2067.73,-1799.08
919,676.05,1532.7,2003.88,172.14,87.67,-115.4,-1325.95,-11497.06,729.7,7837.54,-2078.69,81.11,101.26,-1997.59,-1896.33
922,680.61,1552.55,2039.71,196.8,104.63,-108.16,-1318.87,-11389.68,717.24,7794.54,-2160.99,82.37,269.36,-2078.62,-1809.26
925,684.06,1593.96,2035.53,188.18,117.19,-96.22,-1304.16,-11513.63,717.22,7832.99,-2108.79,82.4,255.12,-2026.39,-1771.27
928,681.93,1516.78,2040.38,193.27,101.32,-84.91,-1295.09,-11410.9,731.21,7808.02,-2156.59,83.19,282.01,-2073.4,-1791.39
931,702.51,1560.44,2010.41,189.44,102.31,-91.3,-1268.94,-11422.94,731.38,7781.98,-2136.74,85.58,295.28,-2051.16,-1755.87
934,709.04,1519.73,2026.82,193.83,101.14,-97.99,-1326.51,-11603.09,705.02,7818.32,-2002.07,80.77,46.31,-1921.3,-1874.99
937,678.13,1533.31,2015.7,184.58,98.24,-94.12,-1314.97,-11509.28,748.08,7835.34,-2089.1,83.95,175.0,-2005.15,-1830.15
940,734.95,1498.71,2035.86,184.78,104.53,-95.41,-1295.25,-11452.5,717.36,7794.63,-2108.1,82.5,227.66,-2025.61,-1797.94
943,660.64,1515.27,2017.01,190.2,98.6,-89.61,-1306.45,-11464.62,728.43,7820.58,-2110.64,83.29,170.06,-2027.35,-1857.29
946,705.88,1470.99,2045.5,198.56,101.11,-98.25,-1288.25,-11559.47,708.35,7868.11,-2045.75,81.75,152.54,-1964.0,-1811.46
949,706.35,1531.61,2034.67,189.76,94.21,-98.27,-1296.96,-11502.55,729.06,7824.02,-2099.79,82.48,211.91,-2017.31,-1805.4
952,669.57,1473.01,2018.7,176.29,101.16,-85.76,-1280.29,-11577.64,749.98,7883.42,-2076.75,82.01,128.43,-1994.74,-1866.32
955,676.1,1466.13,2042.38,195.28,93.28,-93.85,-1295.78,-11494.72,744.72,7834.92,-2110.38,85.19,168.46,-2025.19,-1856.73
958,693.81,1541.77,2015.33,184.05,96.93,-99.39,-1313.32,-11392.75,726.79,7809.43,-2161.02,82.49,262.64,-2078.53,-1815.89
